case:concept:name,concept:name,tool,time:timestamp,org:resource,lifecycle:transition,artifact_type,agent_model,case:primary_intent,case:concern,case:session,case:worktree,case:week,case:corrects_agent,case:cross_cutting,case:rework,case:scope_change,case:user_incorrect
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:10:29.224Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-16T23:10:42.474Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:10:47.798Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:11:02.044Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:11:04.566Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:11:21.866Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:11:32.787Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__navigate,2026-07-16T23:11:41.200Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:11:46.170Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:12:00.257Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:12:17.291Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__read_page,2026-07-16T23:12:34.112Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:12:45.070Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__read_page,2026-07-16T23:12:48.332Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:12:53.474Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__find,2026-07-16T23:12:59.749Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:13:06.199Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:13:13.634Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:13:20.361Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:13:29.957Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:13:34.956Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:13:47.931Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:13:59.804Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:14:03.260Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:14:17.540Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,ASK,AskUserQuestion,2026-07-16T23:14:38.503Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,PLAN,mcp__ccd_session__mark_chapter,2026-07-16T23:19:40.138Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,Bash,2026-07-16T23:19:44.307Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:19:57.173Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:20:08.778Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:20:13.835Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:20:25.287Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:20:33.871Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:20:39.021Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:20:43.184Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:20:47.914Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:20:55.473Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:21:18.161Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:21:24.375Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:21:59.458Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:22:04.492Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:22:09.724Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:22:51.258Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:23:06.126Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:23:16.005Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:23:22.280Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:24:19.471Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:24:31.692Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:24:42.051Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:25:10.564Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:25:15.963Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:25:25.047Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:25:31.266Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:25:37.959Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:25:45.002Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:25:50.739Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:25:57.029Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:26:02.240Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,TEST,PowerShell,2026-07-16T23:26:08.109Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:26:29.336Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:26:38.271Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:26:47.922Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:26:53.823Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:27:34.923Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,TEST,PowerShell,2026-07-16T23:27:38.938Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:28:07.180Z,agent,complete,source,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:28:23.996Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:28:28.935Z,agent,complete,source,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:28:34.118Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Write,2026-07-16T23:28:46.634Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:28:50.594Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:29:00.929Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__navigate,2026-07-16T23:29:08.859Z,agent,complete,web,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:29:17.124Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:29:38.436Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:29:54.741Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:30:11.540Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__computer,2026-07-16T23:30:15.298Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:30:22.356Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:30:33.604Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:30:40.606Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-16T23:30:57.654Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:31:12.130Z,agent,complete,doc,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:31:17.089Z,agent,complete,doc,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:31:30.327Z,agent,complete,doc,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Grep,2026-07-16T23:31:34.376Z,agent,complete,doc,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:31:39.393Z,agent,complete,doc,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:31:47.681Z,agent,complete,doc,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,TEST,PowerShell,2026-07-16T23:31:53.033Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:32:51.617Z,agent,complete,test,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,VCS,Bash,2026-07-16T23:32:58.218Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,VCS,PowerShell,2026-07-16T23:33:04.296Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,VCS,PowerShell,2026-07-16T23:33:17.386Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,VCS,PowerShell,2026-07-16T23:33:37.226Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,VCS,PowerShell,2026-07-16T23:33:53.272Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Write,2026-07-16T23:34:13.553Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:34:17.712Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,VCS,PowerShell,2026-07-16T23:34:26.841Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Write,2026-07-16T23:34:54.598Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:34:59.766Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:35:12.632Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EXPLORE,Read,2026-07-16T23:35:28.172Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:36:00.412Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:36:07.023Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:36:17.025Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:36:22.340Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:36:43.218Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,SHELL,PowerShell,2026-07-16T23:36:50.919Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
61,EDIT,Edit,2026-07-16T23:37:10.177Z,agent,complete,,opus-4-8,meta_process,dashboards,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,0,0,0,0
62,SHELL,PowerShell,2026-07-16T23:38:10.649Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-16T23:38:26.040Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-16T23:38:46.209Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-16T23:39:13.153Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,ASK,AskUserQuestion,2026-07-16T23:39:50.380Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,Bash,2026-07-17T00:01:34.709Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Read,2026-07-17T00:01:38.861Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,Bash,2026-07-17T00:01:44.249Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Grep,2026-07-17T00:01:50.128Z,agent,complete,config,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Read,2026-07-17T00:01:54.831Z,agent,complete,config,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:02:37.070Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:02:53.375Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:03:09.581Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Read,2026-07-17T00:03:29.017Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:03:56.560Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:04:30.300Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:05:04.647Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:05:27.364Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:05:40.962Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,BROWSE,mcp__Claude_Browser__navigate,2026-07-17T00:05:46.317Z,agent,complete,web,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-17T00:06:01.590Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,VCS,PowerShell,2026-07-17T00:06:27.334Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Write,2026-07-17T00:06:49.871Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Edit,2026-07-17T00:06:58.184Z,agent,complete,config,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Read,2026-07-17T00:07:00.566Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Edit,2026-07-17T00:07:04.986Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Read,2026-07-17T00:07:09.411Z,agent,complete,doc,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Edit,2026-07-17T00:07:24.408Z,agent,complete,doc,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Edit,2026-07-17T00:07:32.072Z,agent,complete,doc,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Grep,2026-07-17T00:07:36.803Z,agent,complete,doc,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Read,2026-07-17T00:07:42.186Z,agent,complete,doc,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Edit,2026-07-17T00:08:20.266Z,agent,complete,doc,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Write,2026-07-17T00:09:20.926Z,agent,complete,test,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:09:24.740Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EXPLORE,Read,2026-07-17T00:09:35.053Z,agent,complete,test,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,EDIT,Edit,2026-07-17T00:09:47.444Z,agent,complete,test,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:09:55.651Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,SHELL,PowerShell,2026-07-17T00:10:17.555Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
62,VCS,PowerShell,2026-07-17T00:10:31.777Z,agent,complete,,opus-4-8,docs,tests & QA,51a950ed,wt:pedantic-morse-cba059,2026-W29,0,1,0,0,0
